name	x	y	z	size
A1	-33.2603530883789	-32.3217849731445	-28.6589317321777	0
A2	-25.2632694244385	-21.0898857116699	-33.2721252441406	0
A3	-24.3183765411377	-9.84073543548584	-37.7399101257324	0
A4	-29.5201072692871	2.95045638084412	-46.035270690918	0
A5	-23.4522361755371	8.05594062805176	-44.4456596374512	0
A6	-30.104471206665	18.5246047973633	-38.1954460144043	0
A7	-32.9176712036133	19.8716220855713	-37.1132392883301	0
A8	-36.8738632202148	20.3458995819092	-36.1301498413086	0
A9	-16.9337730407715	-9.72487449645996	-31.619384765625	0
A10	-22.2326927185059	-8.98226737976074	-37.545581817627	0
A11	-30.7351875305176	-3.98917269706726	-44.5503540039062	0
A12	-34.8104476928711	-2.25267553329468	-46.8874092102051	0
A13	-39.4924125671387	-1.85333752632141	-46.0981826782227	0
A14	-45.7060585021973	4.02304792404175	-37.2314453125	0
A15	-14.8367643356323	-46.5702972412109	-9.64303779602051	0
A16	-25.8167629241943	-43.734920501709	-21.405704498291	0
A17	-33.1155815124512	-36.6327285766602	-27.9611759185791	0
A18	-37.034423828125	-31.6078395843506	-28.362865447998	0
A19	-38.3587760925293	-26.2265663146973	-26.434362411499	0
A20	-46.8536224365234	-20.7924880981445	-35.6577911376953	0
A21	-18.8927154541016	-73.4556121826172	-12.8474674224854	0
A22	-27.8501644134521	-64.2690734863281	-16.5183143615723	0
A23	-45.834358215332	-57.8560066223145	-20.9572563171387	0
A24	-43.3472671508789	-47.0415420532227	-15.6301593780518	0
A25	-48.8023376464844	-38.4136161804199	-28.9805603027344	0
A26	-55.713306427002	-37.9819412231445	-30.5010318756104	0
A27	-63.414722442627	-20.1839904785156	-22.9858474731445	0
A28	-66.2065582275391	-15.8542938232422	-17.2060527801514	0
A29	-18.8310451507568	-103.128158569336	-1.44514679908752	0
A30	-20.7507038116455	-101.868347167969	-9.79477977752686	0
A31	-19.2711124420166	-97.4613952636719	-18.3961734771729	0
A32	-26.103235244751	-90.6009902954102	-16.7402114868164	0
A33	-33.6478080749512	-89.1545791625977	-18.9434757232666	0
A34	-46.1473350524902	-80.8106155395508	-12.0006046295166	0
A35	-50.877555847168	-62.1677856445312	0.615204691886902	0
A36	-62.3933715820312	-59.4314041137695	5.03709316253662	0
A37	-15.5839176177979	25.4129619598389	-25.7338676452637	0
A38	-19.1317901611328	25.821741104126	-24.4856147766113	0
A39	-33.5383377075195	28.8851013183594	-20.6448783874512	0
A40	-44.6246566772461	33.8630790710449	-17.7603034973145	0
A41	-49.1860580444336	32.8336372375488	-14.2319059371948	0
A42	-15.036358833313	31.8554935455322	-25.9827690124512	0
A43	-18.5961742401123	35.0782852172852	-23.6487083435059	0
A44	-24.8691024780273	34.6368103027344	-11.5810899734497	0
